CUSIP,Security Name,Mtge Orig Amt,Cpn,Mtge Factor,Current WAL,Issue Date,Original WAL,Issuer,Mortgage Loan Margin
8316A0GV6,SBA 530211,88727740.5,8.375,0.930455571,4.8483,8/1/2022,,TRUIST BANK,0.375
8316A0GK0,SBA 530201,57400578.78,5.55,0.912193821,4.3448,8/1/2022,,"BREAN CAPITAL, LLC",-2.45
8316A0GP9,SBA 530205,127567955.1,5.7,0.932417783,7.0539,8/1/2022,,"BREAN CAPITAL, LLC",-2.3
8316A0GW4,SBA 530212,24414695.64,8.075,0.921473963,4.3472,8/1/2022,,CANTOR FITZGERALD & CO.,0.075
8316A8CH4,SBA 540071,21847053.07,9.372,0.918151496,4.684,8/1/2022,,SIGNATURE BANK,1.372
8316A0GT1,SBA 530209,50149630.74,7.325,0.90914401,5.3568,8/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.675
8316A0GG9,SBA 530198,11446731.51,5.5,0.91334467,4.568,8/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",-2.5
8316A0GE4,SBA 530196,88895425.87,7.575,0.981782485,16.1734,8/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.425
8316A8CK7,SBA 540073,9723899.86,9.445,0.94026703,5.179,8/1/2022,,TRUIST BANK,1.445
8316A0GR5,SBA 530207,32276106.16,5.65,0.907961595,4.2451,8/1/2022,,BMO CAPITAL MARKETS CORP.,-2.35
8316A0GL8,SBA 530202,24695451.66,8.825,0.98902806,16.2787,8/1/2022,,SIGNATURE BANK,0.825
8316A0GD6,SBA 530195,64628563.93,7.325,0.890020252,6.2451,8/1/2022,,SIGNATURE BANK,-0.675
8316A0GF1,SBA 530197,19563168.39,5.75,0.927706781,5.0251,8/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A8CM3,SBA 540075,13210199.18,8.755,0.848096796,2.8838,8/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.755
8316A0GB0,SBA 530193,30044690.22,6.25,0.980711295,14.4185,8/1/2022,,BMO CAPITAL MARKETS CORP.,-1.75
8316A8CP6,SBA 540077,17931278.97,9.456,0.908103841,3.9712,8/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.456
8316A0GJ3,SBA 530200,4018278.98,5.5,0.937449935,5.0934,8/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",-2.5
8316A8CN1,SBA 540076,38747755.6,9.422,0.922556019,4.5057,8/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.422
8316A8CL5,SBA 540074,18148622.37,8.395,0.909460914,4.2533,8/1/2022,,TRUIST BANK,0.395
8316A0GM6,SBA 530203,30508153.97,5.5,0.91566039,4.404,8/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",-2.5
8316A0GU8,SBA 530210,48713955.02,7.825,0.987297922,15.9489,8/1/2022,,TRUIST BANK,-0.175
8316A0F62,SBA 530188,51386612.05,5.5,0.926653229,4.9653,7/1/2022,,"BREAN CAPITAL, LLC",-2.5
8316A0FH8,SBA 530167,10067020.18,5.625,0.930198167,5.053,7/1/2022,,SIGNATURE BANK,-2.375
8316A0FL9,SBA 530170,19992144.42,5.75,0.932690634,5.2091,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A0FQ8,SBA 530174,16665726.43,6,0.931046823,5.8582,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2
8316A0F70,SBA 530189,14730463.58,7.875,0.90957078,4.234,7/1/2022,,STONEWALL INVESTMENTS TENNESSE,-0.125
8316A0FR6,SBA 530175,14759612.39,5.5,0.897710019,4.4966,7/1/2022,,TRUIST BANK,-2.5
8316A0FV7,SBA 530179,10730444.56,5.5,0.949680375,6.8953,7/1/2022,,TRUIST BANK,-2.5
8316A0FX3,SBA 530181,35646214.09,5.5,0.790339045,2.9353,7/1/2022,,CANTOR FITZGERALD & CO.,-2.5
8316A0FM7,SBA 530171,6244000.84,5.5,0.976002047,13.073,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0F21,SBA 530184,140337035.4,5.65,0.937158615,9.34,7/1/2022,,"BREAN CAPITAL, LLC",-2.35
8316A0F39,SBA 530185,58073141,5.5,0.775270374,2.7249,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A8CG6,SBA 540070,26746068.42,8.514,0.987160259,16.3596,7/1/2022,,BMO CAPITAL MARKETS CORP.,0.514
8316A0F47,SBA 530186,10774862.17,5.5,0.966311138,10.6869,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0F88,SBA 530190,25254139.27,5.55,0.809281182,2.9765,7/1/2022,,CANTOR FITZGERALD & CO.,-2.45
8316A0FK1,SBA 530169,26124344.36,5.5,0.878999871,3.859,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0FZ8,SBA 530183,1055068.11,5.75,0.87684201,3.0706,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A0FU9,SBA 530178,52712076.42,5.5,0.848096761,4.2536,7/1/2022,,BMO CAPITAL MARKETS CORP.,-2.5
8316A0FT2,SBA 530177,29827609.9,5.5,0.863541664,3.4929,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0FW5,SBA 530180,17174855.77,7,0.889475655,3.9005,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-1
8316A0FP0,SBA 530173,50142676.8,7.575,0.935825076,7.3899,7/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.425
8316A0F96,SBA 530191,33949152.27,5.6,0.959973293,10.6772,7/1/2022,,BMO CAPITAL MARKETS CORP.,-2.4
8316A0FG0,SBA 530166,25060256.32,5.625,0.887269619,3.982,7/1/2022,,SIGNATURE BANK,-2.375
8316A8CF8,SBA 540069,19405053.9,9.353,0.878666857,3.5904,7/1/2022,,TRUIST BANK,1.353
8316A0F54,SBA 530187,10417977.87,5.75,0.96013529,8.3955,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A0FJ4,SBA 530168,35003728.9,5.55,0.979663894,14.8611,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.45
8316A0FN5,SBA 530172,10071422.14,5.75,0.964634402,9.3129,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A0FS4,SBA 530176,2000168.07,5.75,0.72902275,3.3363,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.25
8316A0FY1,SBA 530182,62140562.05,5.65,0.950248287,9.2249,7/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.35
8316A0E63,SBA 530156,33448142.68,7.25,0.98165968,15.5195,6/1/2022,,SIGNATURE BANK,-0.75
8316A0FB1,SBA 530161,86375968.47,7.525,0.898411783,7.8902,6/1/2022,,TRUIST BANK,-0.475
8316A0FD7,SBA 530163,5614424.06,9.075,0.620605338,1.2533,6/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.075
8316A0FF2,SBA 530165,24972328.68,5.5,0.904452314,4.7813,6/1/2022,,CANTOR FITZGERALD & CO.,-2.5
8316A8CB7,SBA 540065,1092834.51,11.619,0.82883944,2.5179,6/1/2022,,STONEWALL INVESTMENTS TENNESSE,3.619
8316A8CE1,SBA 540068,11533456.33,9.573,0.848160662,4.3065,6/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.573
8316A8CD3,SBA 540067,39351035.77,8.313,0.880187332,5.7179,6/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",0.313
8316A0FA3,SBA 530160,47881931.44,5.35,0.895023988,4.5916,6/1/2022,,"BREAN CAPITAL, LLC",-2.65
8316A0E55,SBA 530155,66594126.16,7.325,0.934777425,10.6028,6/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.675
8316A8CC5,SBA 540066,53088480.54,9.302,0.845422728,3.2204,6/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.302
8316A0EZ9,SBA 530151,89136063.7,7.575,0.978768956,14.7947,6/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.425
8316A0E22,SBA 530152,32015795.13,8.325,0.903663067,8.0321,6/1/2022,,SIGNATURE BANK,0.325
8316A0FC9,SBA 530162,10825334.01,8.625,0.948553973,6.5428,6/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.625
8316A0FE5,SBA 530164,3015880.32,7.325,0.81160836,2.5795,6/1/2022,,STONEWALL INVESTMENTS TENNESSE,-0.675
8316A0E89,SBA 530158,3964647.44,8.875,0.84898653,5.023,6/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.875
8316A0E97,SBA 530159,29853346.88,5.5,0.976646943,14.8392,6/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.5
8316A0E30,SBA 530153,33710317.56,5.625,0.905332199,4.6838,6/1/2022,,SIGNATURE BANK,-2.375
8316A0EX4,SBA 530149,7600287.19,5.35,0.902023192,5.2634,6/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.65
8316A0EY2,SBA 530150,36522860.96,7.325,0.982072493,15.679,6/1/2022,,BMO CAPITAL MARKETS CORP.,-0.675
8316A0E71,SBA 530157,15646121.46,5.5,0.877410573,3.8009,6/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0EW6,SBA 530148,29046936.93,5.35,0.868317899,3.7455,6/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.65
8316A0E48,SBA 530154,71359780.23,5.45,0.926255042,6.9787,6/1/2022,,"BREAN CAPITAL, LLC",-2.55
8316AGAG0,SBA 130607,8156114.39,4.825,0.933743771,12.8506,5/15/2022,,STONEWALL INVESTMENTS TENNESSE,#N/A Field Not Applicable
8316AGAF2,SBA 130606,1832255.95,5.075,0.64400679,1.9007,5/15/2022,,STONEWALL INVESTMENTS TENNESSE,#N/A Field Not Applicable
8316A0EC0,SBA 530130,8135838.29,5.3,0.946487859,7.9532,5/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.7
8316A0EF3,SBA 530133,85957091.21,7.325,0.964941976,12.1755,5/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.675
8316A0EP1,SBA 530141,23415656.23,5.2,0.945710884,7.8856,5/1/2022,,TRUIST BANK,-2.8
8316A0ER7,SBA 530143,11630077.11,8.625,0.90802122,4.8878,5/1/2022,,TRUIST BANK,0.625
8316A0ET3,SBA 530145,23844186.24,7.375,0.978776579,15.0566,5/1/2022,,STONEWALL INVESTMENTS TENNESSE,-0.625
8316A0EM8,SBA 530139,12064990.01,5.5,0.944578189,7.6182,5/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0EV8,SBA 530147,22163929.33,7.75,0.910939082,4.7244,5/1/2022,,TRUIST BANK,-0.25
8316A8B77,SBA 540061,20611158.63,9.41,0.866150722,3.7622,5/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.41
8316A0EQ9,SBA 530142,72613731.55,7,0.946813178,9.1992,5/1/2022,,TRUIST BANK,-1
8316A8B93,SBA 540063,55531613.53,9.317,0.806851946,3.1734,5/1/2022,,"WELLS FARGO SECURITIES, LLC",1.317
8316A8CA9,SBA 540064,23774878.51,8.828,0.853501699,3.7543,5/1/2022,,"WELLS FARGO SECURITIES, LLC",0.828
8316A8B85,SBA 540062,45205528.88,9.493,0.813641461,2.6584,5/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",1.493
8316A0EG1,SBA 530134,53212796.23,5.25,0.904089814,14.6112,5/1/2022,,"BREAN CAPITAL, LLC",-2.75
8316A0EL0,SBA 530138,44010489.16,5.25,0.935906138,14.6112,5/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.75
8316A0ED8,SBA 530131,50132111.39,5.3,0.854463269,3.7427,5/1/2022,,SIGNATURE BANK,-2.7
8316A0EN6,SBA 530140,43008794.32,8.6,0.902724004,9.4939,5/1/2022,,BMO CAPITAL MARKETS CORP.,0.6
8316A0EU0,SBA 530146,6350065.81,7.475,0.874982792,3.6313,5/1/2022,,STONEWALL INVESTMENTS TENNESSE,-0.525
8316A0EJ5,SBA 530136,40649466.94,5.2,0.859574523,3.6475,5/1/2022,,BMO CAPITAL MARKETS CORP.,-2.8
8316A0EE6,SBA 530132,22450239.03,5.25,0.858546637,3.5826,5/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0EH9,SBA 530135,50033163.81,5.25,0.849239662,3.442,5/1/2022,,"BREAN CAPITAL, LLC",-2.75
8316A0EK2,SBA 530137,49319115.11,8.625,0.81518866,4.4114,5/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.625
8316A8B69,SBA 540060,38283742.42,9.193,0.812281338,2.7894,5/1/2022,,CANTOR FITZGERALD & CO.,1.193
8316A0EA4,SBA 530128,35862710.72,5.25,0.97263298,14.6112,5/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0ES5,SBA 530144,5407772.41,8.325,0.862976484,3.8081,5/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.325
8316A8B36,SBA 540057,20726856.84,8.136,0.582964937,1.8173,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.136
8316A8BY8,SBA 540054,14854951.31,9.015,0.868691797,4.0795,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.015
8316A0D98,SBA 530127,113927117,5.2,0.942767019,13.7371,4/1/2022,,TRUIST BANK,-2.8
8316A0DP2,SBA 530109,11542051.71,5.5,0.674629211,2.1155,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.5
8316A0D31,SBA 530121,17008056.01,7.875,0.724787975,2.495,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.125
8316A0D56,SBA 530123,18180051.35,8.075,0.80258909,3.0776,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.075
8316A0DV9,SBA 530115,67343350.41,5.15,0.943828848,12.2167,4/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A8B44,SBA 540058,31878594.68,9.563,0.905379873,4.5409,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,0
8316A0DW7,SBA 530116,61174114.35,5.15,0.786406628,3.1133,4/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A8BZ5,SBA 540055,82224765.76,9.249,0.862756378,4.1293,4/1/2022,,SIGNATURE BANK,1.249
8316A0D72,SBA 530125,3306804.29,8.625,0.84443213,3.2419,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.625
8316A0DU1,SBA 530114,25703962.35,5.25,0.949127047,9.1052,4/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0DN7,SBA 530108,6681188.51,7.825,0.474298295,0.8427,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.175
8316A8BX0,SBA 540053,32649966.01,8.71,0.927275405,7.0042,4/1/2022,,SIGNATURE BANK,0.71
8316A8B51,SBA 540059,15192480.96,9.06,0.85580224,3.6295,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.06
8316A0DX5,SBA 530117,23916382.62,5.25,0.824739716,3.0593,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.75
8316A0DS6,SBA 530112,25784732.03,5.5,0.843164519,3.8423,4/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.5
8316A0DZ0,SBA 530119,38320275.58,5.125,0.780258807,2.4197,4/1/2022,,BMO CAPITAL MARKETS CORP.,-2.875
8316A0DY3,SBA 530118,27164331.41,5.25,0.944006712,8.3113,4/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.75
8316A0DR8,SBA 530111,43451397.08,5.25,0.959110288,12.1609,4/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0DT4,SBA 530113,15242231.34,5.25,0.825972157,3.5362,4/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0DQ0,SBA 530110,28202308.5,5.15,0.968999239,14.4504,4/1/2022,,SIGNATURE BANK,-2.85
8316A0D23,SBA 530120,15614410.23,6.825,0.847781287,9.1883,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,-1.175
8316A0D49,SBA 530122,8579881.33,7.075,0.972000327,13.5017,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,-0.925
8316A0D64,SBA 530124,22431901.9,5.2,0.958732437,11.1061,4/1/2022,,TRUIST BANK,-2.8
8316A8B28,SBA 540056,43937090.27,8.99,0.819596016,2.9968,4/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.99
8316A0D80,SBA 530126,60552119.89,5.2,0.802532401,2.9588,4/1/2022,,TRUIST BANK,-2.8
8316A0EB2,SBA 530129,20175470.82,5.2,0.863569355,4.5597,4/1/2022,,TRUIST BANK,-2.8
8316A0DF4,SBA 530101,13073222.01,5.75,0.666240358,1.5126,3/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-2.25
8316A0DH0,SBA 530103,53224259.94,6.625,0.830845552,3.3703,3/1/2022,,TRUIST BANK,-1.375
8316A0DL1,SBA 530106,10619393.22,5.35,0.646013186,12.3885,3/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",-2.65
8316A8BW2,SBA 540052,10244329.34,8.866,0.803937493,3.4511,3/1/2022,,CANTOR FITZGERALD & CO.,0.866
8316A8BQ5,SBA 540046,38038680.08,7.792,0.931802828,10.4906,3/1/2022,,BMO CAPITAL MARKETS CORP.,-0.208
8316A8BV4,SBA 540051,3468900.01,9.294,0.730053464,2.2959,3/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.294
8316A8BP7,SBA 540045,66762032.65,8.279,0.805192566,3.0174,3/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.279
8316A0DE7,SBA 530100,42277094.35,5.15,0.911329883,6.4935,3/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A0DK3,SBA 530105,66892513.49,6.25,0.958227875,12.0523,3/1/2022,,TRUIST BANK,-1.75
8316A8BR3,SBA 540047,79820657.23,9.235,0.788688208,2.9574,3/1/2022,,BMO CAPITAL MARKETS CORP.,1.235
8316A0DA5,SBA 530096,106813571.6,7.325,0.920610805,6.8219,3/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.675
8316A0DM9,SBA 530107,37577616.13,7.825,0.943407638,9.0963,3/1/2022,,CANTOR FITZGERALD & CO.,-0.175
8316A8BT9,SBA 540049,39889838.04,8.482,0.942886412,15.8101,3/1/2022,,BMO CAPITAL MARKETS CORP.,0.482
8316A0DC1,SBA 530098,3089274.11,5.25,0.85550668,4.1642,3/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0DJ6,SBA 530104,34780336.86,7.625,0.869904801,4.1377,3/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.375
8316A8BM4,SBA 540043,40211422.53,9.347,0.849176003,4.2993,3/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.347
8316A8BS1,SBA 540048,5303070.99,8.484,0.70145079,2.6154,3/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.484
8316A8BN2,SBA 540044,68570437.86,9.308,0.920393821,8.5993,3/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.308
8316A0DB3,SBA 530097,33102584.62,9.075,0.924748137,16.1017,3/1/2022,,SIGNATURE BANK,1.075
8316A0DG2,SBA 530102,49734074.31,5.15,0.79102757,2.6259,3/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A8BU6,SBA 540050,15012007.63,8.42,0.790525498,3.5158,3/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.42
8316A0C81,SBA 530094,14883400.63,5.25,0.938782103,8.2588,3/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0DD9,SBA 530099,54275977.41,8.325,0.899280126,4.8573,3/1/2022,,"RAYMOND JAMES BANK, N.A.",0.325
8316A0C99,SBA 530095,11488743.96,8.325,0.89447925,4.4711,3/1/2022,,CANTOR FITZGERALD & CO.,0.325
8316AGAE5,SBA 130605,2598876.56,6.325,0.42498914,13.0417,2/15/2022,,STONEWALL INVESTMENTS TENNESSE,#N/A Field Not Applicable
8316A0C32,SBA 530089,62630647.87,7.875,0.879550561,7.0678,2/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.125
8316A8BJ1,SBA 540040,60050801.02,9.212,0.869264813,4.0743,2/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.212
8316A0C65,SBA 530092,39805740.16,8.75,0.803944728,3.2295,2/1/2022,,BMO CAPITAL MARKETS CORP.,0.75
8316A0CW8,SBA 530084,50837797.2,8.825,0.831684999,4.0345,2/1/2022,,SIGNATURE BANK,0.825
8316A0CU2,SBA 530082,159346748.6,7.325,0.952360179,11.5069,2/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.675
8316A8BL6,SBA 540042,30481013.88,9.406,0.888594015,4.4569,2/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.406
8316A8BK8,SBA 540041,29876649.59,8.419,0.964223725,12.6627,2/1/2022,,STONEWALL INVESTMENTS TENNESSE,0.419
8316A0CR9,SBA 530079,1908971.06,5.25,0.76179918,3.1825,2/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A8BG7,SBA 540038,28437496.85,9.561,0.794623914,3.279,2/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.561
8316A0C24,SBA 530088,73811118.93,5.15,0.926567937,8.8217,2/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A0CS7,SBA 530080,17617114.2,5.25,0.932250931,8.0496,2/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0CV0,SBA 530083,63913001.07,5.2,0.9585499,13.4119,2/1/2022,,SIGNATURE BANK,-2.8
8316A0CY4,SBA 530086,28382153.75,5.15,0.770666509,2.9483,2/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A0C40,SBA 530090,25778244.38,7.575,0.881676581,5.7382,2/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-0.425
8316A0C73,SBA 530093,33383019.03,8.325,0.968514364,15.6835,2/1/2022,,CANTOR FITZGERALD & CO.,0.325
8316A0CX6,SBA 530085,30714696.25,5.15,0.859947991,4.8171,2/1/2022,,"BREAN CAPITAL, LLC",-2.85
8316A0CZ1,SBA 530087,15655778.72,5.125,0.867657184,5.8009,2/1/2022,,TRUIST BANK,-2.875
8316A0C57,SBA 530091,17633941.7,5.2,0.746110195,2.291,2/1/2022,,CANTOR FITZGERALD & CO.,-2.8
8316A8BH5,SBA 540039,42862896.81,8.461,0.895598743,5.1538,2/1/2022,,BMO CAPITAL MARKETS CORP.,0.461
8316A0CT5,SBA 530081,13110229.38,5.25,0.950603029,10.9537,2/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316AGAD7,SBA 130604,9084391.3,3.825,0.886538376,4.6368,1/15/2022,,FHN FINANCIAL CAPITAL MARKETS,#N/A Field Not Applicable
8316A0CB4,SBA 530065,4483606.93,7.875,0.83504786,3.2028,1/1/2022,,SIGNATURE BANK,-0.125
8316A8A86,SBA 540030,44976751.29,9.478,0.830900562,3.5396,1/1/2022,,STONEWALL INVESTMENTS TENNESSE,1.478
8316A8BE2,SBA 540036,30309123.86,7.795,0.883708934,7.2884,1/1/2022,,CANTOR FITZGERALD & CO.,-0.205
8316A0CM0,SBA 530075,9321653.4,8.325,0.657185744,3.3516,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.325
8316A8BA0,SBA 540032,49928278.61,9.364,0.804206654,3.2856,1/1/2022,,"STIFEL NICOLAUS & COMPANY, INC",1.364
8316A8BF9,SBA 540037,64279952.69,9.36,0.781248804,3.1521,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,1.36
8316A8BB8,SBA 540033,21647264.53,9.582,0.846418709,4.5147,1/1/2022,,TRUIST BANK,1.582
8316A0CK4,SBA 530073,57273498.69,8.125,0.839776142,3.6434,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.125
8316A0CG3,SBA 530070,32883564.16,8.75,0.955756697,13.2405,1/1/2022,,BMO CAPITAL MARKETS CORP.,0.75
8316A8A60,SBA 540028,39733882.66,9.271,0.963754068,12.6241,1/1/2022,,SIGNATURE BANK,1.271
8316A0CP3,SBA 530077,75451008.12,7.625,0.828649736,3.927,1/1/2022,,TRUIST BANK,-0.375
8316A0CQ1,SBA 530078,68688232.95,7,0.824910645,4.1865,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,-1
8316A8A94,SBA 540031,42459063.84,8.51,0.974532813,15.7539,1/1/2022,,SIGNATURE BANK,0.51
8316A0B90,SBA 530063,102820661.5,7.325,0.92139897,8.9406,1/1/2022,,"RAYMOND JAMES BANK, N.A.",-0.675
8316A0CN8,SBA 530076,56634582.88,7,0.918292225,8.3427,1/1/2022,,TRUIST BANK,-1
8316A8BD4,SBA 540035,70881538.2,8.661,0.864756267,4.6234,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.661
8316A8A78,SBA 540029,66432393.36,9.387,0.844494332,4.0557,1/1/2022,,SIGNATURE BANK,1.387
8316A0CF5,SBA 530069,8080010.43,7.875,0.620430155,2.1081,1/1/2022,,BMO CAPITAL MARKETS CORP.,-0.125
8316A0CH1,SBA 530071,37895239.1,7.885,0.844177151,4.5499,1/1/2022,,BMO CAPITAL MARKETS CORP.,-0.115
8316A0CJ7,SBA 530072,14930924.7,6.25,0.71301748,1.8176,1/1/2022,,TRUIST BANK,-1.75
8316A0CL2,SBA 530074,40048362.39,8.325,0.718121843,3.9516,1/1/2022,,CANTOR FITZGERALD & CO.,0.325
8316A8BC6,SBA 540034,42120113.37,8.492,0.975076109,16.0148,1/1/2022,,BMO CAPITAL MARKETS CORP.,0.492
8316A0B82,SBA 530062,8224433.67,8.375,0.861524406,3.9493,1/1/2022,,FHN FINANCIAL CAPITAL MARKETS,0.375
8316A0CE8,SBA 530068,1694424.04,5.15,0.80442336,2.9909,1/1/2022,,TRUIST BANK,-2.85
8316A0CC2,SBA 530066,10764750.88,5.25,0.81847098,3.2614,1/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0CA6,SBA 530064,35155875.33,5.25,0.841399355,5.4906,1/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0CD0,SBA 530067,2291295.89,5.25,0.59760534,1.2714,1/1/2022,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A8A52,SBA 540027,41992356.54,9.584,0.713222614,2.9486,12/1/2021,,STONEWALL INVESTMENTS TENNESSE,1.584
8316A0BN9,SBA 530044,5461945.35,8.625,0.572805415,1.4387,12/1/2021,,CANTOR FITZGERALD & CO.,0.625
8316A0BQ2,SBA 530046,7931214.47,5.15,0.84518371,13.4057,12/1/2021,,SIGNATURE BANK,-2.85
8316A0BT6,SBA 530049,2722489.13,5.25,0.90144888,6.5258,12/1/2021,,"RAYMOND JAMES BANK, N.A.",-2.75
8316A0BU3,SBA 530050,15110747.96,7.825,0.585876984,1.5405,12/1/2021,,FHN FINANCIAL CAPITAL MARKETS,-0.175
8316A8AW3,SBA 540020,81194925.02,9.43,0.851164953,4.9521,12/1/2021,,SIGNATURE BANK,1.43
8316A0BS8,SBA 530048,48378322.02,8.875,0.939534799,9.034,12/1/2021,,SIGNATURE BANK,0.875
8316A0BW9,SBA 530052,51147731.35,8.125,0.790576183,2.8252,12/1/2021,,TRUIST BANK,0.125
8316A8AY9,SBA 540022,66409869.08,9.327,0.78315722,3.4316,12/1/2021,,FHN FINANCIAL CAPITAL MARKETS,1.327
8316A0BZ2,SBA 530055,70866966.5,7.325,0.935120027,12.017,12/1/2021,,FHN FINANCIAL CAPITAL MARKETS,-0.675
8316A0B74,SBA 530061,72545451.47,7.25,0.871773575,4.3997,12/1/2021,,FHN FINANCIAL CAPITAL MARKETS,-0.75
8316A8AV5,SBA 540019,60412331.61,9.485,0.790800743,3.3521,12/1/2021,,SIGNATURE BANK,1.485
